key,emo,version,name,status,uni,codepoints
curly_loop,➰,E0.6,curly loop,fully-qualified,27b0,27B0
double_curly_loop,➿,E1.0,double curly loop,fully-qualified,27bf,27BF
part_alternation_mark,〽,E0.6,part alternation mark,unqualified,303d,303D
eight_spoked_asterisk,✳,E0.6,eight-spoked asterisk,unqualified,2733,2733
eight_pointed_star,✴,E0.6,eight-pointed star,unqualified,2734,2734
sparkle,❇,E0.6,sparkle,unqualified,2747,2747
copyright,©,E0.6,copyright,unqualified,00a9,00A9
registered,®,E0.6,registered,unqualified,00ae,00AE
trade_mark,™,E0.6,trade mark,unqualified,2122,2122
splatter,🫟,E16.0,splatter,fully-qualified,1fadf,1FADF
,#⃣,undefined,,unqualified,0023_20e3,0023 20E3
keycap_,*⃣,E2.0,keycap: *,unqualified,002a_20e3,002A 20E3
keycap_0,0⃣,E0.6,keycap: 0,unqualified,0030_20e3,0030 20E3
keycap_1,1⃣,E0.6,keycap: 1,unqualified,0031_20e3,0031 20E3
keycap_2,2⃣,E0.6,keycap: 2,unqualified,0032_20e3,0032 20E3
keycap_3,3⃣,E0.6,keycap: 3,unqualified,0033_20e3,0033 20E3
keycap_4,4⃣,E0.6,keycap: 4,unqualified,0034_20e3,0034 20E3
keycap_5,5⃣,E0.6,keycap: 5,unqualified,0035_20e3,0035 20E3
keycap_6,6⃣,E0.6,keycap: 6,unqualified,0036_20e3,0036 20E3
keycap_7,7⃣,E0.6,keycap: 7,unqualified,0037_20e3,0037 20E3
keycap_8,8⃣,E0.6,keycap: 8,unqualified,0038_20e3,0038 20E3
keycap_9,9⃣,E0.6,keycap: 9,unqualified,0039_20e3,0039 20E3
keycap_10,🔟,E0.6,keycap: 10,fully-qualified,1f51f,1F51F
input_latin_uppercase,🔠,E0.6,input latin uppercase,fully-qualified,1f520,1F520
input_latin_lowercase,🔡,E0.6,input latin lowercase,fully-qualified,1f521,1F521
input_numbers,🔢,E0.6,input numbers,fully-qualified,1f522,1F522
input_symbols,🔣,E0.6,input symbols,fully-qualified,1f523,1F523
input_latin_letters,🔤,E0.6,input latin letters,fully-qualified,1f524,1F524
a_button_blood_type_,🅰,E0.6,A button (blood type),unqualified,1f170,1F170
ab_button_blood_type_,🆎,E0.6,AB button (blood type),fully-qualified,1f18e,1F18E
b_button_blood_type_,🅱,E0.6,B button (blood type),unqualified,1f171,1F171
cl_button,🆑,E0.6,CL button,fully-qualified,1f191,1F191
cool_button,🆒,E0.6,COOL button,fully-qualified,1f192,1F192
free_button,🆓,E0.6,FREE button,fully-qualified,1f193,1F193
information,ℹ,E0.6,information,unqualified,2139,2139
id_button,🆔,E0.6,ID button,fully-qualified,1f194,1F194
circled_m,Ⓜ,E0.6,circled M,unqualified,24c2,24C2
new_button,🆕,E0.6,NEW button,fully-qualified,1f195,1F195
ng_button,🆖,E0.6,NG button,fully-qualified,1f196,1F196
o_button_blood_type_,🅾,E0.6,O button (blood type),unqualified,1f17e,1F17E
ok_button,🆗,E0.6,OK button,fully-qualified,1f197,1F197
p_button,🅿,E0.6,P button,unqualified,1f17f,1F17F
sos_button,🆘,E0.6,SOS button,fully-qualified,1f198,1F198
up_button,🆙,E0.6,UP! button,fully-qualified,1f199,1F199
vs_button,🆚,E0.6,VS button,fully-qualified,1f19a,1F19A
japanese_here_button,🈁,E0.6,Japanese “here” button,fully-qualified,1f201,1F201
japanese_service_charge_button,🈂,E0.6,Japanese “service charge” button,unqualified,1f202,1F202
japanese_monthly_amount_button,🈷,E0.6,Japanese “monthly amount” button,unqualified,1f237,1F237
japanese_not_free_of_charge_button,🈶,E0.6,Japanese “not free of charge” button,fully-qualified,1f236,1F236
japanese_reserved_button,🈯,E0.6,Japanese “reserved” button,fully-qualified,1f22f,1F22F
japanese_bargain_button,🉐,E0.6,Japanese “bargain” button,fully-qualified,1f250,1F250
japanese_discount_button,🈹,E0.6,Japanese “discount” button,fully-qualified,1f239,1F239
japanese_free_of_charge_button,🈚,E0.6,Japanese “free of charge” button,fully-qualified,1f21a,1F21A
japanese_prohibited_button,🈲,E0.6,Japanese “prohibited” button,fully-qualified,1f232,1F232
japanese_acceptable_button,🉑,E0.6,Japanese “acceptable” button,fully-qualified,1f251,1F251
japanese_application_button,🈸,E0.6,Japanese “application” button,fully-qualified,1f238,1F238
japanese_passing_grade_button,🈴,E0.6,Japanese “passing grade” button,fully-qualified,1f234,1F234
japanese_vacancy_button,🈳,E0.6,Japanese “vacancy” button,fully-qualified,1f233,1F233
japanese_congratulations_button,㊗,E0.6,Japanese “congratulations” button,unqualified,3297,3297
japanese_secret_button,㊙,E0.6,Japanese “secret” button,unqualified,3299,3299
japanese_open_for_business_button,🈺,E0.6,Japanese “open for business” button,fully-qualified,1f23a,1F23A
japanese_no_vacancy_button,🈵,E0.6,Japanese “no vacancy” button,fully-qualified,1f235,1F235
red_circle,🔴,E0.6,red circle,fully-qualified,1f534,1F534
orange_circle,🟠,E12.0,orange circle,fully-qualified,1f7e0,1F7E0
yellow_circle,🟡,E12.0,yellow circle,fully-qualified,1f7e1,1F7E1
green_circle,🟢,E12.0,green circle,fully-qualified,1f7e2,1F7E2
blue_circle,🔵,E0.6,blue circle,fully-qualified,1f535,1F535
purple_circle,🟣,E12.0,purple circle,fully-qualified,1f7e3,1F7E3
brown_circle,🟤,E12.0,brown circle,fully-qualified,1f7e4,1F7E4
black_circle,⚫,E0.6,black circle,fully-qualified,26ab,26AB
white_circle,⚪,E0.6,white circle,fully-qualified,26aa,26AA
red_square,🟥,E12.0,red square,fully-qualified,1f7e5,1F7E5
orange_square,🟧,E12.0,orange square,fully-qualified,1f7e7,1F7E7
yellow_square,🟨,E12.0,yellow square,fully-qualified,1f7e8,1F7E8
green_square,🟩,E12.0,green square,fully-qualified,1f7e9,1F7E9
blue_square,🟦,E12.0,blue square,fully-qualified,1f7e6,1F7E6
purple_square,🟪,E12.0,purple square,fully-qualified,1f7ea,1F7EA
brown_square,🟫,E12.0,brown square,fully-qualified,1f7eb,1F7EB
black_large_square,⬛,E0.6,black large square,fully-qualified,2b1b,2B1B
white_large_square,⬜,E0.6,white large square,fully-qualified,2b1c,2B1C
black_medium_square,◼,E0.6,black medium square,unqualified,25fc,25FC
white_medium_square,◻,E0.6,white medium square,unqualified,25fb,25FB
black_medium_small_square,◾,E0.6,black medium-small square,fully-qualified,25fe,25FE
white_medium_small_square,◽,E0.6,white medium-small square,fully-qualified,25fd,25FD
black_small_square,▪,E0.6,black small square,unqualified,25aa,25AA
white_small_square,▫,E0.6,white small square,unqualified,25ab,25AB
large_orange_diamond,🔶,E0.6,large orange diamond,fully-qualified,1f536,1F536
large_blue_diamond,🔷,E0.6,large blue diamond,fully-qualified,1f537,1F537
small_orange_diamond,🔸,E0.6,small orange diamond,fully-qualified,1f538,1F538
small_blue_diamond,🔹,E0.6,small blue diamond,fully-qualified,1f539,1F539
red_triangle_pointed_up,🔺,E0.6,red triangle pointed up,fully-qualified,1f53a,1F53A
red_triangle_pointed_down,🔻,E0.6,red triangle pointed down,fully-qualified,1f53b,1F53B
diamond_with_a_dot,💠,E0.6,diamond with a dot,fully-qualified,1f4a0,1F4A0
radio_button,🔘,E0.6,radio button,fully-qualified,1f518,1F518
white_square_button,🔳,E0.6,white square button,fully-qualified,1f533,1F533
black_square_button,🔲,E0.6,black square button,fully-qualified,1f532,1F532
chequered_flag,🏁,E0.6,chequered flag,fully-qualified,1f3c1,1F3C1
triangular_flag,🚩,E0.6,triangular flag,fully-qualified,1f6a9,1F6A9
crossed_flags,🎌,E0.6,crossed flags,fully-qualified,1f38c,1F38C
black_flag,🏴,E1.0,black flag,fully-qualified,1f3f4,1F3F4
white_flag,🏳,E0.7,white flag,unqualified,1f3f3,1F3F3
rainbow_flag,🏳‍🌈,E4.0,rainbow flag,unqualified,1f3f3_200d_1f308,1F3F3 200D 1F308
transgender_flag,🏳‍⚧,E13.0,transgender flag,unqualified,1f3f3_200d_26a7,1F3F3 200D 26A7
pirate_flag,🏴‍☠,E11.0,pirate flag,minimally-qualified,1f3f4_200d_2620,1F3F4 200D 2620
flag_ascension_island,🇦🇨,E2.0,flag: Ascension Island,fully-qualified,1f1e6_1f1e8,1F1E6 1F1E8
flag_andorra,🇦🇩,E2.0,flag: Andorra,fully-qualified,1f1e6_1f1e9,1F1E6 1F1E9
flag_united_arab_emirates,🇦🇪,E2.0,flag: United Arab Emirates,fully-qualified,1f1e6_1f1ea,1F1E6 1F1EA
flag_afghanistan,🇦🇫,E2.0,flag: Afghanistan,fully-qualified,1f1e6_1f1eb,1F1E6 1F1EB
flag_antigua_barbuda,🇦🇬,E2.0,flag: Antigua & Barbuda,fully-qualified,1f1e6_1f1ec,1F1E6 1F1EC
flag_anguilla,🇦🇮,E2.0,flag: Anguilla,fully-qualified,1f1e6_1f1ee,1F1E6 1F1EE
flag_albania,🇦🇱,E2.0,flag: Albania,fully-qualified,1f1e6_1f1f1,1F1E6 1F1F1
flag_armenia,🇦🇲,E2.0,flag: Armenia,fully-qualified,1f1e6_1f1f2,1F1E6 1F1F2
flag_angola,🇦🇴,E2.0,flag: Angola,fully-qualified,1f1e6_1f1f4,1F1E6 1F1F4
flag_antarctica,🇦🇶,E2.0,flag: Antarctica,fully-qualified,1f1e6_1f1f6,1F1E6 1F1F6
flag_argentina,🇦🇷,E2.0,flag: Argentina,fully-qualified,1f1e6_1f1f7,1F1E6 1F1F7
flag_american_samoa,🇦🇸,E2.0,flag: American Samoa,fully-qualified,1f1e6_1f1f8,1F1E6 1F1F8
flag_austria,🇦🇹,E2.0,flag: Austria,fully-qualified,1f1e6_1f1f9,1F1E6 1F1F9
flag_australia,🇦🇺,E2.0,flag: Australia,fully-qualified,1f1e6_1f1fa,1F1E6 1F1FA
flag_aruba,🇦🇼,E2.0,flag: Aruba,fully-qualified,1f1e6_1f1fc,1F1E6 1F1FC
flag_land_islands,🇦🇽,E2.0,flag: Åland Islands,fully-qualified,1f1e6_1f1fd,1F1E6 1F1FD
flag_azerbaijan,🇦🇿,E2.0,flag: Azerbaijan,fully-qualified,1f1e6_1f1ff,1F1E6 1F1FF
flag_bosnia_herzegovina,🇧🇦,E2.0,flag: Bosnia & Herzegovina,fully-qualified,1f1e7_1f1e6,1F1E7 1F1E6
flag_barbados,🇧🇧,E2.0,flag: Barbados,fully-qualified,1f1e7_1f1e7,1F1E7 1F1E7
flag_bangladesh,🇧🇩,E2.0,flag: Bangladesh,fully-qualified,1f1e7_1f1e9,1F1E7 1F1E9
flag_belgium,🇧🇪,E2.0,flag: Belgium,fully-qualified,1f1e7_1f1ea,1F1E7 1F1EA
flag_burkina_faso,🇧🇫,E2.0,flag: Burkina Faso,fully-qualified,1f1e7_1f1eb,1F1E7 1F1EB
flag_bulgaria,🇧🇬,E2.0,flag: Bulgaria,fully-qualified,1f1e7_1f1ec,1F1E7 1F1EC
flag_bahrain,🇧🇭,E2.0,flag: Bahrain,fully-qualified,1f1e7_1f1ed,1F1E7 1F1ED
flag_burundi,🇧🇮,E2.0,flag: Burundi,fully-qualified,1f1e7_1f1ee,1F1E7 1F1EE
flag_benin,🇧🇯,E2.0,flag: Benin,fully-qualified,1f1e7_1f1ef,1F1E7 1F1EF
flag_st_barth_lemy,🇧🇱,E2.0,flag: St. Barthélemy,fully-qualified,1f1e7_1f1f1,1F1E7 1F1F1
flag_bermuda,🇧🇲,E2.0,flag: Bermuda,fully-qualified,1f1e7_1f1f2,1F1E7 1F1F2
flag_brunei,🇧🇳,E2.0,flag: Brunei,fully-qualified,1f1e7_1f1f3,1F1E7 1F1F3
flag_bolivia,🇧🇴,E2.0,flag: Bolivia,fully-qualified,1f1e7_1f1f4,1F1E7 1F1F4
flag_caribbean_netherlands,🇧🇶,E2.0,flag: Caribbean Netherlands,fully-qualified,1f1e7_1f1f6,1F1E7 1F1F6
flag_brazil,🇧🇷,E2.0,flag: Brazil,fully-qualified,1f1e7_1f1f7,1F1E7 1F1F7
flag_bahamas,🇧🇸,E2.0,flag: Bahamas,fully-qualified,1f1e7_1f1f8,1F1E7 1F1F8
flag_bhutan,🇧🇹,E2.0,flag: Bhutan,fully-qualified,1f1e7_1f1f9,1F1E7 1F1F9
flag_bouvet_island,🇧🇻,E2.0,flag: Bouvet Island,fully-qualified,1f1e7_1f1fb,1F1E7 1F1FB
flag_botswana,🇧🇼,E2.0,flag: Botswana,fully-qualified,1f1e7_1f1fc,1F1E7 1F1FC
flag_belarus,🇧🇾,E2.0,flag: Belarus,fully-qualified,1f1e7_1f1fe,1F1E7 1F1FE
flag_belize,🇧🇿,E2.0,flag: Belize,fully-qualified,1f1e7_1f1ff,1F1E7 1F1FF
flag_canada,🇨🇦,E2.0,flag: Canada,fully-qualified,1f1e8_1f1e6,1F1E8 1F1E6
flag_cocos_keeling_islands,🇨🇨,E2.0,flag: Cocos (Keeling) Islands,fully-qualified,1f1e8_1f1e8,1F1E8 1F1E8
flag_congo_kinshasa,🇨🇩,E2.0,flag: Congo - Kinshasa,fully-qualified,1f1e8_1f1e9,1F1E8 1F1E9
flag_central_african_republic,🇨🇫,E2.0,flag: Central African Republic,fully-qualified,1f1e8_1f1eb,1F1E8 1F1EB
flag_congo_brazzaville,🇨🇬,E2.0,flag: Congo - Brazzaville,fully-qualified,1f1e8_1f1ec,1F1E8 1F1EC
flag_switzerland,🇨🇭,E2.0,flag: Switzerland,fully-qualified,1f1e8_1f1ed,1F1E8 1F1ED
flag_c_te_d_ivoire,🇨🇮,E2.0,flag: Côte d’Ivoire,fully-qualified,1f1e8_1f1ee,1F1E8 1F1EE
flag_cook_islands,🇨🇰,E2.0,flag: Cook Islands,fully-qualified,1f1e8_1f1f0,1F1E8 1F1F0
flag_chile,🇨🇱,E2.0,flag: Chile,fully-qualified,1f1e8_1f1f1,1F1E8 1F1F1
flag_cameroon,🇨🇲,E2.0,flag: Cameroon,fully-qualified,1f1e8_1f1f2,1F1E8 1F1F2
flag_china,🇨🇳,E0.6,flag: China,fully-qualified,1f1e8_1f1f3,1F1E8 1F1F3
flag_colombia,🇨🇴,E2.0,flag: Colombia,fully-qualified,1f1e8_1f1f4,1F1E8 1F1F4
flag_clipperton_island,🇨🇵,E2.0,flag: Clipperton Island,fully-qualified,1f1e8_1f1f5,1F1E8 1F1F5
flag_sark,🇨🇶,E16.0,flag: Sark,fully-qualified,1f1e8_1f1f6,1F1E8 1F1F6
flag_costa_rica,🇨🇷,E2.0,flag: Costa Rica,fully-qualified,1f1e8_1f1f7,1F1E8 1F1F7
flag_cuba,🇨🇺,E2.0,flag: Cuba,fully-qualified,1f1e8_1f1fa,1F1E8 1F1FA
flag_cape_verde,🇨🇻,E2.0,flag: Cape Verde,fully-qualified,1f1e8_1f1fb,1F1E8 1F1FB
flag_cura_ao,🇨🇼,E2.0,flag: Curaçao,fully-qualified,1f1e8_1f1fc,1F1E8 1F1FC
flag_christmas_island,🇨🇽,E2.0,flag: Christmas Island,fully-qualified,1f1e8_1f1fd,1F1E8 1F1FD
flag_cyprus,🇨🇾,E2.0,flag: Cyprus,fully-qualified,1f1e8_1f1fe,1F1E8 1F1FE
flag_czechia,🇨🇿,E2.0,flag: Czechia,fully-qualified,1f1e8_1f1ff,1F1E8 1F1FF
flag_germany,🇩🇪,E0.6,flag: Germany,fully-qualified,1f1e9_1f1ea,1F1E9 1F1EA
flag_diego_garcia,🇩🇬,E2.0,flag: Diego Garcia,fully-qualified,1f1e9_1f1ec,1F1E9 1F1EC
flag_djibouti,🇩🇯,E2.0,flag: Djibouti,fully-qualified,1f1e9_1f1ef,1F1E9 1F1EF
flag_denmark,🇩🇰,E2.0,flag: Denmark,fully-qualified,1f1e9_1f1f0,1F1E9 1F1F0
flag_dominica,🇩🇲,E2.0,flag: Dominica,fully-qualified,1f1e9_1f1f2,1F1E9 1F1F2
flag_dominican_republic,🇩🇴,E2.0,flag: Dominican Republic,fully-qualified,1f1e9_1f1f4,1F1E9 1F1F4
flag_algeria,🇩🇿,E2.0,flag: Algeria,fully-qualified,1f1e9_1f1ff,1F1E9 1F1FF
flag_ceuta_melilla,🇪🇦,E2.0,flag: Ceuta & Melilla,fully-qualified,1f1ea_1f1e6,1F1EA 1F1E6
flag_ecuador,🇪🇨,E2.0,flag: Ecuador,fully-qualified,1f1ea_1f1e8,1F1EA 1F1E8
flag_estonia,🇪🇪,E2.0,flag: Estonia,fully-qualified,1f1ea_1f1ea,1F1EA 1F1EA
flag_egypt,🇪🇬,E2.0,flag: Egypt,fully-qualified,1f1ea_1f1ec,1F1EA 1F1EC
flag_western_sahara,🇪🇭,E2.0,flag: Western Sahara,fully-qualified,1f1ea_1f1ed,1F1EA 1F1ED
flag_eritrea,🇪🇷,E2.0,flag: Eritrea,fully-qualified,1f1ea_1f1f7,1F1EA 1F1F7
flag_spain,🇪🇸,E0.6,flag: Spain,fully-qualified,1f1ea_1f1f8,1F1EA 1F1F8
flag_ethiopia,🇪🇹,E2.0,flag: Ethiopia,fully-qualified,1f1ea_1f1f9,1F1EA 1F1F9
flag_european_union,🇪🇺,E2.0,flag: European Union,fully-qualified,1f1ea_1f1fa,1F1EA 1F1FA
flag_finland,🇫🇮,E2.0,flag: Finland,fully-qualified,1f1eb_1f1ee,1F1EB 1F1EE
flag_fiji,🇫🇯,E2.0,flag: Fiji,fully-qualified,1f1eb_1f1ef,1F1EB 1F1EF
flag_falkland_islands,🇫🇰,E2.0,flag: Falkland Islands,fully-qualified,1f1eb_1f1f0,1F1EB 1F1F0
flag_micronesia,🇫🇲,E2.0,flag: Micronesia,fully-qualified,1f1eb_1f1f2,1F1EB 1F1F2
flag_faroe_islands,🇫🇴,E2.0,flag: Faroe Islands,fully-qualified,1f1eb_1f1f4,1F1EB 1F1F4
flag_france,🇫🇷,E0.6,flag: France,fully-qualified,1f1eb_1f1f7,1F1EB 1F1F7
flag_gabon,🇬🇦,E2.0,flag: Gabon,fully-qualified,1f1ec_1f1e6,1F1EC 1F1E6
flag_united_kingdom,🇬🇧,E0.6,flag: United Kingdom,fully-qualified,1f1ec_1f1e7,1F1EC 1F1E7
flag_grenada,🇬🇩,E2.0,flag: Grenada,fully-qualified,1f1ec_1f1e9,1F1EC 1F1E9
flag_georgia,🇬🇪,E2.0,flag: Georgia,fully-qualified,1f1ec_1f1ea,1F1EC 1F1EA
flag_french_guiana,🇬🇫,E2.0,flag: French Guiana,fully-qualified,1f1ec_1f1eb,1F1EC 1F1EB
flag_guernsey,🇬🇬,E2.0,flag: Guernsey,fully-qualified,1f1ec_1f1ec,1F1EC 1F1EC
flag_ghana,🇬🇭,E2.0,flag: Ghana,fully-qualified,1f1ec_1f1ed,1F1EC 1F1ED
flag_gibraltar,🇬🇮,E2.0,flag: Gibraltar,fully-qualified,1f1ec_1f1ee,1F1EC 1F1EE
flag_greenland,🇬🇱,E2.0,flag: Greenland,fully-qualified,1f1ec_1f1f1,1F1EC 1F1F1
flag_gambia,🇬🇲,E2.0,flag: Gambia,fully-qualified,1f1ec_1f1f2,1F1EC 1F1F2
flag_guinea,🇬🇳,E2.0,flag: Guinea,fully-qualified,1f1ec_1f1f3,1F1EC 1F1F3
flag_guadeloupe,🇬🇵,E2.0,flag: Guadeloupe,fully-qualified,1f1ec_1f1f5,1F1EC 1F1F5
flag_equatorial_guinea,🇬🇶,E2.0,flag: Equatorial Guinea,fully-qualified,1f1ec_1f1f6,1F1EC 1F1F6
flag_greece,🇬🇷,E2.0,flag: Greece,fully-qualified,1f1ec_1f1f7,1F1EC 1F1F7
flag_south_georgia_south_sandwich_islands,🇬🇸,E2.0,flag: South Georgia & South Sandwich Islands,fully-qualified,1f1ec_1f1f8,1F1EC 1F1F8
flag_guatemala,🇬🇹,E2.0,flag: Guatemala,fully-qualified,1f1ec_1f1f9,1F1EC 1F1F9
flag_guam,🇬🇺,E2.0,flag: Guam,fully-qualified,1f1ec_1f1fa,1F1EC 1F1FA
flag_guinea_bissau,🇬🇼,E2.0,flag: Guinea-Bissau,fully-qualified,1f1ec_1f1fc,1F1EC 1F1FC
flag_guyana,🇬🇾,E2.0,flag: Guyana,fully-qualified,1f1ec_1f1fe,1F1EC 1F1FE
flag_hong_kong_sar_china,🇭🇰,E2.0,flag: Hong Kong SAR China,fully-qualified,1f1ed_1f1f0,1F1ED 1F1F0
flag_heard_mcdonald_islands,🇭🇲,E2.0,flag: Heard & McDonald Islands,fully-qualified,1f1ed_1f1f2,1F1ED 1F1F2
flag_honduras,🇭🇳,E2.0,flag: Honduras,fully-qualified,1f1ed_1f1f3,1F1ED 1F1F3
flag_croatia,🇭🇷,E2.0,flag: Croatia,fully-qualified,1f1ed_1f1f7,1F1ED 1F1F7
flag_haiti,🇭🇹,E2.0,flag: Haiti,fully-qualified,1f1ed_1f1f9,1F1ED 1F1F9
flag_hungary,🇭🇺,E2.0,flag: Hungary,fully-qualified,1f1ed_1f1fa,1F1ED 1F1FA
flag_canary_islands,🇮🇨,E2.0,flag: Canary Islands,fully-qualified,1f1ee_1f1e8,1F1EE 1F1E8
flag_indonesia,🇮🇩,E2.0,flag: Indonesia,fully-qualified,1f1ee_1f1e9,1F1EE 1F1E9
flag_ireland,🇮🇪,E2.0,flag: Ireland,fully-qualified,1f1ee_1f1ea,1F1EE 1F1EA
flag_israel,🇮🇱,E2.0,flag: Israel,fully-qualified,1f1ee_1f1f1,1F1EE 1F1F1
flag_isle_of_man,🇮🇲,E2.0,flag: Isle of Man,fully-qualified,1f1ee_1f1f2,1F1EE 1F1F2
flag_india,🇮🇳,E2.0,flag: India,fully-qualified,1f1ee_1f1f3,1F1EE 1F1F3
flag_british_indian_ocean_territory,🇮🇴,E2.0,flag: British Indian Ocean Territory,fully-qualified,1f1ee_1f1f4,1F1EE 1F1F4
flag_iraq,🇮🇶,E2.0,flag: Iraq,fully-qualified,1f1ee_1f1f6,1F1EE 1F1F6
flag_iran,🇮🇷,E2.0,flag: Iran,fully-qualified,1f1ee_1f1f7,1F1EE 1F1F7
flag_iceland,🇮🇸,E2.0,flag: Iceland,fully-qualified,1f1ee_1f1f8,1F1EE 1F1F8
flag_italy,🇮🇹,E0.6,flag: Italy,fully-qualified,1f1ee_1f1f9,1F1EE 1F1F9
flag_jersey,🇯🇪,E2.0,flag: Jersey,fully-qualified,1f1ef_1f1ea,1F1EF 1F1EA
flag_jamaica,🇯🇲,E2.0,flag: Jamaica,fully-qualified,1f1ef_1f1f2,1F1EF 1F1F2
flag_jordan,🇯🇴,E2.0,flag: Jordan,fully-qualified,1f1ef_1f1f4,1F1EF 1F1F4
flag_japan,🇯🇵,E0.6,flag: Japan,fully-qualified,1f1ef_1f1f5,1F1EF 1F1F5
flag_kenya,🇰🇪,E2.0,flag: Kenya,fully-qualified,1f1f0_1f1ea,1F1F0 1F1EA
flag_kyrgyzstan,🇰🇬,E2.0,flag: Kyrgyzstan,fully-qualified,1f1f0_1f1ec,1F1F0 1F1EC
flag_cambodia,🇰🇭,E2.0,flag: Cambodia,fully-qualified,1f1f0_1f1ed,1F1F0 1F1ED
flag_kiribati,🇰🇮,E2.0,flag: Kiribati,fully-qualified,1f1f0_1f1ee,1F1F0 1F1EE
flag_comoros,🇰🇲,E2.0,flag: Comoros,fully-qualified,1f1f0_1f1f2,1F1F0 1F1F2
flag_st_kitts_nevis,🇰🇳,E2.0,flag: St. Kitts & Nevis,fully-qualified,1f1f0_1f1f3,1F1F0 1F1F3
flag_north_korea,🇰🇵,E2.0,flag: North Korea,fully-qualified,1f1f0_1f1f5,1F1F0 1F1F5
flag_south_korea,🇰🇷,E0.6,flag: South Korea,fully-qualified,1f1f0_1f1f7,1F1F0 1F1F7
flag_kuwait,🇰🇼,E2.0,flag: Kuwait,fully-qualified,1f1f0_1f1fc,1F1F0 1F1FC
flag_cayman_islands,🇰🇾,E2.0,flag: Cayman Islands,fully-qualified,1f1f0_1f1fe,1F1F0 1F1FE
flag_kazakhstan,🇰🇿,E2.0,flag: Kazakhstan,fully-qualified,1f1f0_1f1ff,1F1F0 1F1FF
flag_laos,🇱🇦,E2.0,flag: Laos,fully-qualified,1f1f1_1f1e6,1F1F1 1F1E6
flag_lebanon,🇱🇧,E2.0,flag: Lebanon,fully-qualified,1f1f1_1f1e7,1F1F1 1F1E7
flag_st_lucia,🇱🇨,E2.0,flag: St. Lucia,fully-qualified,1f1f1_1f1e8,1F1F1 1F1E8
flag_liechtenstein,🇱🇮,E2.0,flag: Liechtenstein,fully-qualified,1f1f1_1f1ee,1F1F1 1F1EE
flag_sri_lanka,🇱🇰,E2.0,flag: Sri Lanka,fully-qualified,1f1f1_1f1f0,1F1F1 1F1F0
flag_liberia,🇱🇷,E2.0,flag: Liberia,fully-qualified,1f1f1_1f1f7,1F1F1 1F1F7
flag_lesotho,🇱🇸,E2.0,flag: Lesotho,fully-qualified,1f1f1_1f1f8,1F1F1 1F1F8
flag_lithuania,🇱🇹,E2.0,flag: Lithuania,fully-qualified,1f1f1_1f1f9,1F1F1 1F1F9
flag_luxembourg,🇱🇺,E2.0,flag: Luxembourg,fully-qualified,1f1f1_1f1fa,1F1F1 1F1FA
flag_latvia,🇱🇻,E2.0,flag: Latvia,fully-qualified,1f1f1_1f1fb,1F1F1 1F1FB
flag_libya,🇱🇾,E2.0,flag: Libya,fully-qualified,1f1f1_1f1fe,1F1F1 1F1FE
flag_morocco,🇲🇦,E2.0,flag: Morocco,fully-qualified,1f1f2_1f1e6,1F1F2 1F1E6
flag_monaco,🇲🇨,E2.0,flag: Monaco,fully-qualified,1f1f2_1f1e8,1F1F2 1F1E8
flag_moldova,🇲🇩,E2.0,flag: Moldova,fully-qualified,1f1f2_1f1e9,1F1F2 1F1E9
flag_montenegro,🇲🇪,E2.0,flag: Montenegro,fully-qualified,1f1f2_1f1ea,1F1F2 1F1EA
flag_st_martin,🇲🇫,E2.0,flag: St. Martin,fully-qualified,1f1f2_1f1eb,1F1F2 1F1EB
flag_madagascar,🇲🇬,E2.0,flag: Madagascar,fully-qualified,1f1f2_1f1ec,1F1F2 1F1EC
flag_marshall_islands,🇲🇭,E2.0,flag: Marshall Islands,fully-qualified,1f1f2_1f1ed,1F1F2 1F1ED
flag_north_macedonia,🇲🇰,E2.0,flag: North Macedonia,fully-qualified,1f1f2_1f1f0,1F1F2 1F1F0
flag_mali,🇲🇱,E2.0,flag: Mali,fully-qualified,1f1f2_1f1f1,1F1F2 1F1F1
flag_myanmar_burma_,🇲🇲,E2.0,flag: Myanmar (Burma),fully-qualified,1f1f2_1f1f2,1F1F2 1F1F2
flag_mongolia,🇲🇳,E2.0,flag: Mongolia,fully-qualified,1f1f2_1f1f3,1F1F2 1F1F3
flag_macao_sar_china,🇲🇴,E2.0,flag: Macao SAR China,fully-qualified,1f1f2_1f1f4,1F1F2 1F1F4
flag_northern_mariana_islands,🇲🇵,E2.0,flag: Northern Mariana Islands,fully-qualified,1f1f2_1f1f5,1F1F2 1F1F5
flag_martinique,🇲🇶,E2.0,flag: Martinique,fully-qualified,1f1f2_1f1f6,1F1F2 1F1F6
flag_mauritania,🇲🇷,E2.0,flag: Mauritania,fully-qualified,1f1f2_1f1f7,1F1F2 1F1F7
flag_montserrat,🇲🇸,E2.0,flag: Montserrat,fully-qualified,1f1f2_1f1f8,1F1F2 1F1F8
flag_malta,🇲🇹,E2.0,flag: Malta,fully-qualified,1f1f2_1f1f9,1F1F2 1F1F9
flag_mauritius,🇲🇺,E2.0,flag: Mauritius,fully-qualified,1f1f2_1f1fa,1F1F2 1F1FA
flag_maldives,🇲🇻,E2.0,flag: Maldives,fully-qualified,1f1f2_1f1fb,1F1F2 1F1FB
